"MADEUP TEXTILE ARTICL","SLOVAK REP","NA","0","6135050","0","11551532"
"MADEUP TEXTILE ARTICL","SINGAPORE","NA","0","158867648","0","59339851"
"MADEUP TEXTILE ARTICL","SLOVENIA","NA","0","8810","0","8817"
"MADEUP TEXTILE ARTICL","SOUTH AFRICA","NA","0","825218","0","2254719"
"MADEUP TEXTILE ARTICL","SPAIN","NA","0","25234033","0","27742327"
"MADEUP TEXTILE ARTICL","SRI LANKA DSR","NA","0","63489915","0","39900700"
"MADEUP TEXTILE ARTICL","SWAZILAND","NA","0","13692","0","0"
"MADEUP TEXTILE ARTICL","SWEDEN","NA","0","2671099","0","3408109"
"MADEUP TEXTILE ARTICL","SWITZERLAND","NA","0","5467103","0","10788625"
"MADEUP TEXTILE ARTICL","TANZANIA REP","NA","0","788130","0","415675"
"MADEUP TEXTILE ARTICL","THAILAND","NA","0","57567263","0","50224743"
"MADEUP TEXTILE ARTICL","TRINIDAD","NA","0","0","0","14682"
"MADEUP TEXTILE ARTICL","TUNISIA","NA","0","6482530","0","10511231"
"MADEUP TEXTILE ARTICL","TURKEY","NA","0","29451073","0","23698910"
"MADEUP TEXTILE ARTICL","UGANDA","NA","0","0","0","2990418"
"MADEUP TEXTILE ARTICL","U ARAB EMTS","NA","0","599684686","0","520861753"
"MADEUP TEXTILE ARTICL","U K","NA","0","128446208","0","152408581"
"MADEUP TEXTILE ARTICL","UKRAINE","NA","0","285599","0","3022035"
"MADEUP TEXTILE ARTICL","U S A","NA","0","2920533904","0","3978126363"
"MADEUP TEXTILE ARTICL","UZBEKISTAN","NA","0","0","0","21942"
"MADEUP TEXTILE ARTICL","VIETNAM SOC REP","NA","0","662618998","0","359139980"
"MADEUP TEXTILE ARTICL","UNSPECIFIED","NA","0","143608456","0","252887989"
"FRUITS & NUTS EXCL CASHEW NUTS","AFGHANISTAN TIS","NA","0","4152270971","0","3703853513"
"FRUITS & NUTS EXCL CASHEW NUTS","ALGERIA","NA","0","22118686","0","28242569"
"FRUITS & NUTS EXCL CASHEW NUTS","ARGENTINA","NA","0","3849323","0","2866933"
"FRUITS & NUTS EXCL CASHEW NUTS","ARMENIA","NA","0","586959","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","AUSTRALIA","NA","0","1880803173","0","3037630927"
"FRUITS & NUTS EXCL CASHEW NUTS","AUSTRIA","NA","0","18781596","0","34573511"
"FRUITS & NUTS EXCL CASHEW NUTS","BAHARAIN IS","NA","0","11703915","0","9681977"
"FRUITS & NUTS EXCL CASHEW NUTS","BANGLADESH PR","NA","0","2013255666","0","5280828199"
"FRUITS & NUTS EXCL CASHEW NUTS","BELGIUM","NA","0","62514319","0","50383957"
"FRUITS & NUTS EXCL CASHEW NUTS","BENIN","NA","0","484795","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","BRAZIL","NA","0","13429916","0","24066725"
"FRUITS & NUTS EXCL CASHEW NUTS","BULGARIA","NA","0","2177813","0","5258125"
"FRUITS & NUTS EXCL CASHEW NUTS","CAMBODIA","NA","0","4065444","0","483660"
"FRUITS & NUTS EXCL CASHEW NUTS","CANADA","NA","0","38626892","0","62651199"
"FRUITS & NUTS EXCL CASHEW NUTS","CAPE VERDE IS","NA","0","4266156","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","CHILE","NA","0","1058384868","0","1322469549"
"FRUITS & NUTS EXCL CASHEW NUTS","TAIWAN","NA","0","151148747","0","115347144"
"FRUITS & NUTS EXCL CASHEW NUTS","CHINA P RP","NA","0","5077411570","0","5455001632"
"FRUITS & NUTS EXCL CASHEW NUTS","CONGO P REP","NA","0","0","0","4513640"
"FRUITS & NUTS EXCL CASHEW NUTS","COSTA RICA","NA","0","1891890","0","950681"
"FRUITS & NUTS EXCL CASHEW NUTS","CUBA","NA","0","0","0","1696959"
"FRUITS & NUTS EXCL CASHEW NUTS","CYPRUS","NA","0","9354076","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","CZECH REPUBLIC","NA","0","11943353","0","18141040"
"FRUITS & NUTS EXCL CASHEW NUTS","DENMARK","NA","0","13794451","0","2334219"
"FRUITS & NUTS EXCL CASHEW NUTS","ECUADOR","NA","0","0","0","1046981"
"FRUITS & NUTS EXCL CASHEW NUTS","EGYPT A RP","NA","0","148356346","0","476055303"
"FRUITS & NUTS EXCL CASHEW NUTS","ETHIOPIA","NA","0","1827280","0","43363"
"FRUITS & NUTS EXCL CASHEW NUTS","FALKLAND IS","NA","0","1105672","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","FINLAND","NA","0","11645561","0","13548333"
"FRUITS & NUTS EXCL CASHEW NUTS","FRANCE","NA","0","174291330","0","77492318"
"FRUITS & NUTS EXCL CASHEW NUTS","GABON","NA","0","0","0","5244739"
"FRUITS & NUTS EXCL CASHEW NUTS","GERMANY","NA","0","366355957","0","311002994"
"FRUITS & NUTS EXCL CASHEW NUTS","GHANA","NA","0","1187036","0","10134354"
"FRUITS & NUTS EXCL CASHEW NUTS","GREECE","NA","0","1702350","0","3304282"
"FRUITS & NUTS EXCL CASHEW NUTS","GUINEA","NA","0","4048459","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","HONDURAS","NA","0","0","0","4576124"
"FRUITS & NUTS EXCL CASHEW NUTS","HONG KONG","NA","0","48335042","0","34557974"
"FRUITS & NUTS EXCL CASHEW NUTS","HUNGARY","NA","0","4482704","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","INDONESIA","NA","0","396772284","0","272150999"
"FRUITS & NUTS EXCL CASHEW NUTS","IRAN","NA","0","2610378669","0","3565332290"
"FRUITS & NUTS EXCL CASHEW NUTS","IRAQ","NA","0","2322074877","0","2658492561"
"FRUITS & NUTS EXCL CASHEW NUTS","IRELAND","NA","0","7066620","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","ISRAEL","NA","0","28847761","0","37550894"
"FRUITS & NUTS EXCL CASHEW NUTS","ITALY","NA","0","417702251","0","487952956"
"FRUITS & NUTS EXCL CASHEW NUTS","COTE D' IVOIRE","NA","0","4103750","0","10423037"
"FRUITS & NUTS EXCL CASHEW NUTS","JAPAN","NA","0","187197561","0","147133014"
"FRUITS & NUTS EXCL CASHEW NUTS","JORDAN","NA","0","660500","0","4407807"
"FRUITS & NUTS EXCL CASHEW NUTS","KAZAKHSTAN","NA","0","847563","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","KENYA","NA","0","2701031","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","KOREA RP","NA","0","234300071","0","171462640"
"FRUITS & NUTS EXCL CASHEW NUTS","KUWAIT","NA","0","10927220","0","7460295"
"FRUITS & NUTS EXCL CASHEW NUTS","LATVIA","NA","0","1876815","0","0"
"FRUITS & NUTS EXCL CASHEW NUTS","LEBANON","NA","0","0","0","447600"
"FRUITS & NUTS EXCL CASHEW NUTS","LUXEMBOURG","NA","0","0","0","4337928"
"FRUITS & NUTS EXCL CASHEW NUTS","MADAGASCAR","NA","0","12873574","0","10676500"
